model_ref
1 1.000000 1
757 180 358 16
 3097167 10471.15  8662.05     0.00  57822.5      0.0  8662.05     0.00  1.00000
 3109926 10453.63  8643.99     0.00  57822.5      0.0  8643.99     0.00  1.00000
 3122686 10436.02  8625.80     0.00  57822.5      0.0  8625.80     0.00  1.00000
 3135446 10418.31  8607.49     0.00  57822.5      0.0  8607.49     0.00  1.00000
 3148206 10400.51  8589.06     0.00  57822.5      0.0  8589.06     0.00  1.00000
 3160965 10382.61  8570.51     0.00  57822.5      0.0  8570.51     0.00  1.00000
 3173725 10364.61  8551.83     0.00  57822.5      0.0  8551.83     0.00  1.00000
 3186485 10346.52  8533.03     0.00  57822.5      0.0  8533.03     0.00  1.00000
 3199244 10328.34  8514.10     0.00  57822.5      0.0  8514.10     0.00  1.00000
 3212004 10310.05  8495.05     0.00  57822.5      0.0  8495.05     0.00  1.00000
 3224764 10291.68  8475.87     0.00  57822.5      0.0  8475.87     0.00  1.00000
 3237523 10273.20  8456.57     0.00  57822.5      0.0  8456.57     0.00  1.00000
 3250283 10254.63  8437.14     0.00  57822.5      0.0  8437.14     0.00  1.00000
 3263043 10235.96  8417.58     0.00  57822.5      0.0  8417.58     0.00  1.00000
 3275803 10217.20  8397.89     0.00  57822.5      0.0  8397.89     0.00  1.00000
 3288562 10198.33  8378.07     0.00  57822.5      0.0  8378.07     0.00  1.00000
 3301322 10179.37  8358.12     0.00  57822.5      0.0  8358.12     0.00  1.00000
 3314082 10160.31  8338.04     0.00  57822.5      0.0  8338.04     0.00  1.00000
 3326841 10141.15  8317.83     0.00  57822.5      0.0  8317.83     0.00  1.00000
 3339601 10121.90  8297.49     0.00  57822.5      0.0  8297.49     0.00  1.00000
 3352361 10102.54  8277.01     0.00  57822.5      0.0  8277.01     0.00  1.00000
 3365120 10083.09  8256.41     0.00  57822.5      0.0  8256.41     0.00  1.00000
 3377880 10063.53  8235.66     0.00  57822.5      0.0  8235.66     0.00  1.00000
 3390640 10043.88  8214.79     0.00  57822.5      0.0  8214.79     0.00  1.00000
 3403400 10024.12  8193.77     0.00  57822.5      0.0  8193.77     0.00  1.00000
 3416159 10004.27  8172.62     0.00  57822.5      0.0  8172.62     0.00  1.00000
 3428919  9984.32  8151.34     0.00  57822.5      0.0  8151.34     0.00  1.00000
 3441679  9964.26  8129.92     0.00  57822.5      0.0  8129.92     0.00  1.00000
 3454438  9944.10  8108.36     0.00  57822.5      0.0  8108.36     0.00  1.00000
 3467198  9923.84  8086.66     0.00  57822.5      0.0  8086.66     0.00  1.00000
 3480000  9903.48  8064.82     0.00  57822.5      0.0  8064.82     0.00  1.00000
 3480000  5571.85 13679.82  7275.70  57822.5    355.0 13749.71  7300.37  0.98314
 3489335  5567.05 13679.36  7275.84  57822.5    355.0 13746.55  7299.58  0.98378
 3498713  5562.22 13678.90  7276.00  57822.5    355.0 13743.38  7298.77  0.98443
 3508091  5557.42 13678.44  7276.11  57822.5    355.0 13740.18  7297.92  0.98508
 3517468  5552.59 13677.96  7276.17  57822.5    355.0 13736.98  7297.03  0.98573
 3526846  5547.79 13677.46  7276.19  57822.5    355.0 13733.74  7296.06  0.98639
 3536224  5542.95 13676.94  7276.15  57822.5    355.0 13730.43  7295.06  0.98706
 3545601  5538.10 13676.39  7276.06  57822.5    355.0 13727.09  7293.98  0.98773
 3554979  5533.25 13675.82  7275.90  57822.5    355.0 13723.68  7292.82  0.98841
 3564357  5528.38 13675.20  7275.65  57822.5    355.0 13720.20  7291.57  0.98911
 3573734  5523.51 13674.58  7275.36  57822.5    355.0 13716.66  7290.24  0.98980
 3583112  5518.61 13673.91  7274.96  57822.5    355.0 13713.02  7288.80  0.99052
 3592489  5513.68 13673.20  7274.49  57822.5    355.0 13709.31  7287.27  0.99124
 3601867  5508.75 13672.45  7273.92  57822.5    355.0 13705.51  7285.61  0.99197
 3611245  5503.78 13671.67  7273.26  57822.5    355.0 13701.62  7283.87  0.99273
 3620622  5498.79 13670.82  7272.52  57822.5    355.0 13697.62  7282.00  0.99349
 3630000  5493.79 13669.97  7271.70  57822.5    355.0 13693.57  7280.06  0.99426
 3630000  5493.79 13669.97  7271.70  57822.5    355.0 13693.57  7280.06  0.99426
 3639471  5488.73 13659.81  7266.40  57822.5    355.0 13680.13  7273.60  0.99506
 3648942  5483.65 13649.63  7261.05  57822.5    355.0 13666.66  7267.08  0.99584
 3658413  5478.57 13639.43  7255.70  57822.5    355.0 13653.18  7260.58  0.99665
 3667885  5473.48 13629.25  7250.29  57822.5    355.0 13639.73  7254.01  0.99745
 3677356  5468.39 13619.06  7244.91  57822.5    355.0 13626.27  7247.45  0.99824
 3686827  5463.29 13608.86  7239.49  57822.5    355.0 13612.83  7240.89  0.99903
 3696298  5458.21 13598.68  7234.09  57822.5    355.0 13599.43  7234.36  0.99982
 3705769  5453.10 13588.48  7228.73  57822.5    355.0 13586.08  7227.88  1.00059
 3715240  5448.04 13578.33  7223.38  57822.5    355.0 13572.82  7221.42  1.00135
 3724712  5442.99 13568.16  7218.08  57822.5    355.0 13559.60  7215.04  1.00211
 3734183  5437.94 13558.01  7212.82  57822.5    355.0 13546.48  7208.72  1.00284
 3743654  5432.90 13547.86  7207.61  57822.5    355.0 13533.44  7202.48  1.00355
 3753125  5427.87 13537.74  7202.47  57822.5    355.0 13520.52  7196.36  1.00425
 3762596  5422.88 13527.66  7197.41  57822.5    355.0 13507.73  7190.34  1.00493
 3772067  5417.92 13517.57  7192.48  57822.5    355.0 13495.06  7184.47  1.00558
 3781538  5412.97 13507.52  7187.59  57822.5    355.0 13482.52  7178.71  1.00619
 3791010  5408.07 13497.50  7182.81  57822.5    355.0 13470.15  7173.09  1.00678
 3800481  5403.17 13487.50  7178.14  57822.5    355.0 13457.91  7167.61  1.00734
 3809952  5398.31 13477.52  7173.54  57822.5    355.0 13445.80  7162.26  1.00788
 3819423  5393.47 13467.57  7169.06  57822.5    355.0 13433.85  7157.07  1.00839
 3828894  5388.67 13457.61  7164.66  57822.5    355.0 13421.99  7151.98  1.00887
 3838365  5383.88 13447.67  7160.32  57822.5    355.0 13410.27  7147.01  1.00932
 3847837  5379.12 13437.75  7156.06  57822.5    355.0 13398.67  7142.15  1.00975
 3857308  5374.36 13427.82  7151.87  57822.5    355.0 13387.17  7137.42  1.01014
 3866779  5369.62 13417.89  7147.76  57822.5    355.0 13375.80  7132.77  1.01052
 3876250  5364.91 13407.96  7143.70  57822.5    355.0 13364.51  7128.23  1.01087
 3885721  5360.22 13398.02  7139.70  57822.5    355.0 13353.34  7123.79  1.01119
 3895192  5355.54 13388.08  7135.77  57822.5    355.0 13342.25  7119.46  1.01149
 3904663  5350.88 13378.11  7131.89  57822.5    355.0 13331.25  7115.18  1.01175
 3914135  5346.23 13368.15  7128.05  57822.5    355.0 13320.32  7111.01  1.01200
 3923606  5341.60 13358.16  7124.24  57822.5    355.0 13309.51  7106.90  1.01222
 3933077  5336.97 13348.15  7120.49  57822.5    355.0 13298.75  7102.89  1.01242
 3942548  5332.35 13338.12  7116.78  57822.5    355.0 13288.08  7098.93  1.01260
 3952019  5327.75 13328.07  7113.09  57822.5    355.0 13277.48  7095.03  1.01274
 3961490  5323.14 13317.98  7109.43  57822.5    355.0 13266.93  7091.21  1.01287
 3970962  5318.57 13307.86  7105.79  57822.5    355.0 13256.44  7087.44  1.01298
 3980433  5314.00 13297.71  7102.17  57822.5    355.0 13246.01  7083.71  1.01305
 3989904  5309.43 13287.49  7098.58  57822.5    355.0 13235.61  7080.06  1.01312
 3999375  5304.84 13277.26  7095.01  57822.5    355.0 13225.27  7076.45  1.01316
 4008846  5300.28 13266.97  7091.43  57822.5    355.0 13214.96  7072.85  1.01317
 4018317  5295.71 13256.64  7087.87  57822.5    355.0 13204.73  7069.31  1.01316
 4027788  5291.16 13246.27  7084.31  57822.5    355.0 13194.49  7065.80  1.01312
 4037260  5286.59 13235.84  7080.75  57822.5    355.0 13184.29  7062.31  1.01307
 4046731  5282.02 13225.37  7077.19  57822.5    355.0 13174.13  7058.86  1.01301
 4056202  5277.47 13214.87  7073.64  57822.5    355.0 13164.00  7055.43  1.01293
 4065673  5272.91 13204.29  7070.08  57822.5    355.0 13153.88  7052.04  1.01283
 4075144  5268.35 13193.67  7066.51  57822.5    355.0 13143.77  7048.65  1.01270
 4084615  5263.79 13183.01  7062.93  57822.5    355.0 13133.68  7045.27  1.01256
 4094087  5259.22 13172.30  7059.34  57822.5    355.0 13123.61  7041.90  1.01241
 4103558  5254.66 13161.54  7055.74  57822.5    355.0 13113.55  7038.55  1.01224
 4113029  5250.09 13150.72  7052.13  57822.5    355.0 13103.48  7035.20  1.01205
 4122500  5245.51 13139.85  7048.50  57822.5    355.0 13093.42  7031.86  1.01186
 4131971  5240.94 13128.94  7044.86  57822.5    355.0 13083.37  7028.51  1.01165
 4141442  5236.34 13117.95  7041.19  57822.5    355.0 13073.30  7025.16  1.01142
 4150913  5231.75 13106.93  7037.46  57822.5    355.0 13063.24  7021.78  1.01118
 4160385  5227.15 13095.85  7033.77  57822.5    355.0 13053.16  7018.45  1.01094
 4169856  5222.56 13084.72  7030.02  57822.5    355.0 13043.05  7015.07  1.01068
 4179327  5217.94 13073.54  7026.24  57822.5    355.0 13032.95  7011.66  1.01041
 4188798  5213.33 13062.31  7022.42  57822.5    355.0 13022.83  7008.24  1.01014
 4198269  5208.70 13051.00  7018.58  57822.5    355.0 13012.67  7004.81  1.00985
 4207740  5204.05 13039.66  7014.69  57822.5    355.0 13002.50  7001.33  1.00956
 4217212  5199.40 13028.25  7010.77  57822.5    355.0 12992.29  6997.84  1.00925
 4226683  5194.74 13016.78  7006.82  57822.5    355.0 12982.05  6994.33  1.00893
 4236154  5190.07 13005.26  7002.81  57822.5    355.0 12971.76  6990.75  1.00863
 4245625  5185.39 12993.68  6998.77  57822.5    355.0 12961.46  6987.17  1.00831
 4255096  5180.70 12982.06  6994.67  57822.5    355.0 12951.11  6983.53  1.00799
 4264567  5175.98 12970.35  6990.52  57822.5    355.0 12940.70  6979.84  1.00765
 4274038  5171.27 12958.58  6986.32  57822.5    355.0 12930.24  6976.11  1.00732
 4283510  5166.54 12946.79  6982.08  57822.5    355.0 12919.75  6972.34  1.00699
 4292981  5161.78 12934.92  6977.80  57822.5    355.0 12909.21  6968.54  1.00665
 4302452  5157.02 12923.00  6973.44  57822.5    355.0 12898.62  6964.66  1.00631
 4311923  5152.24 12911.03  6969.06  57822.5    355.0 12887.98  6960.74  1.00598
 4321394  5147.46 12899.00  6964.62  57822.5    355.0 12877.28  6956.79  1.00564
 4330865  5142.66 12886.92  6960.14  57822.5    355.0 12866.54  6952.80  1.00530
 4340337  5137.83 12874.80  6955.62  57822.5    355.0 12855.74  6948.74  1.00495
 4349808  5133.00 12862.65  6951.07  57822.5    355.0 12844.92  6944.67  1.00460
 4359279  5128.17 12850.45  6946.44  57822.5    355.0 12834.04  6940.52  1.00426
 4368750  5123.33 12838.22  6941.82  57822.5    355.0 12823.11  6936.37  1.00393
 4378221  5118.47 12825.97  6937.14  57822.5    355.0 12812.15  6932.16  1.00359
 4387692  5113.60 12813.67  6932.44  57822.5    355.0 12801.14  6927.92  1.00327
 4397163  5108.72 12801.34  6927.70  57822.5    355.0 12790.09  6923.64  1.00294
 4406635  5103.83 12788.98  6922.92  57822.5    355.0 12778.99  6919.31  1.00261
 4416106  5098.93 12776.62  6918.13  57822.5    355.0 12767.86  6914.97  1.00228
 4425577  5094.02 12764.22  6913.30  57822.5    355.0 12756.69  6910.57  1.00197
 4435048  5089.11 12751.80  6908.45  57822.5    355.0 12745.46  6906.17  1.00166
 4444519  5084.18 12739.38  6903.58  57822.5    355.0 12734.22  6901.73  1.00135
 4453990  5079.24 12726.93  6898.69  57822.5    355.0 12722.93  6897.24  1.00104
 4463462  5074.31 12714.47  6893.77  57822.5    355.0 12711.60  6892.73  1.00076
 4472933  5069.36 12702.00  6888.83  57822.5    355.0 12700.23  6888.18  1.00047
 4482404  5064.41 12689.53  6883.87  57822.5    355.0 12688.82  6883.61  1.00019
 4491875  5059.44 12677.05  6878.90  57822.5    355.0 12677.39  6879.03  0.99992
 4501346  5054.48 12664.58  6873.92  57822.5    355.0 12665.92  6874.40  0.99965
 4510817  5049.51 12652.09  6868.95  57822.5    355.0 12654.40  6869.78  0.99939
 4520288  5044.52 12639.61  6863.92  57822.5    355.0 12642.86  6865.10  0.99915
 4529760  5039.53 12627.16  6858.93  57822.5    355.0 12631.29  6860.42  0.99890
 4539231  5034.55 12614.69  6853.90  57822.5    355.0 12619.69  6855.71  0.99868
 4548702  5029.56 12602.24  6848.89  57822.5    355.0 12608.05  6851.00  0.99847
 4558173  5024.56 12589.79  6843.87  57822.5    355.0 12596.36  6846.24  0.99827
 4567644  5019.58 12577.35  6838.83  57822.5    355.0 12584.66  6841.47  0.99807
 4577115  5014.56 12564.95  6833.79  57822.5    355.0 12572.92  6836.69  0.99788
 4586587  5009.56 12552.53  6828.75  57822.5    355.0 12561.17  6831.88  0.99771
 4596058  5004.55 12540.14  6823.71  57822.5    355.0 12549.38  6827.06  0.99754
 4605529  4999.52 12527.73  6818.68  57822.5    355.0 12537.53  6822.23  0.99740
 4615000  4994.50 12515.34  6813.64  57822.5    355.0 12525.67  6817.38  0.99725
 4624471  4989.48 12502.97  6808.58  57822.5    355.0 12513.78  6812.51  0.99712
 4633942  4984.44 12490.59  6803.53  57822.5    355.0 12501.87  6807.63  0.99700
 4643413  4979.42 12478.20  6798.48  57822.5    355.0 12489.91  6802.72  0.99688
 4652885  4974.39 12465.83  6793.42  57822.5    355.0 12477.92  6797.81  0.99677
 4662356  4969.34 12453.45  6788.37  57822.5    355.0 12465.91  6792.90  0.99667
 4671827  4964.30 12441.07  6783.30  57822.5    355.0 12453.87  6787.95  0.99658
 4681298  4959.25 12428.69  6778.23  57822.5    355.0 12441.80  6783.00  0.99649
 4690769  4954.20 12416.30  6773.16  57822.5    355.0 12429.68  6778.03  0.99642
 4700240  4949.14 12403.90  6768.08  57822.5    355.0 12417.54  6773.04  0.99634
 4709712  4944.10 12391.51  6763.02  57822.5    355.0 12405.38  6768.06  0.99627
 4719183  4939.03 12379.10  6757.94  57822.5    355.0 12393.19  6763.06  0.99622
 4728654  4933.95 12366.69  6752.85  57822.5    355.0 12380.96  6758.04  0.99616
 4738125  4928.88 12354.27  6747.78  57822.5    355.0 12368.71  6753.02  0.99613
 4747596  4923.80 12341.85  6742.69  57822.5    355.0 12356.41  6748.00  0.99607
 4757067  4918.73 12329.39  6737.61  57822.5    355.0 12344.09  6742.95  0.99604
 4766538  4913.64 12316.94  6732.51  57822.5    355.0 12331.74  6737.91  0.99600
 4776010  4908.56 12304.47  6727.42  57822.5    355.0 12319.36  6732.84  0.99598
 4785481  4903.48 12291.99  6722.32  57822.5    355.0 12306.97  6727.78  0.99595
 4794952  4898.38 12279.49  6717.22  57822.5    355.0 12294.51  6722.70  0.99594
 4804423  4893.28 12266.96  6712.13  57822.5    355.0 12282.03  6717.63  0.99591
 4813894  4888.19 12254.43  6707.03  57822.5    355.0 12269.54  6712.54  0.99589
 4823365  4883.09 12241.87  6701.91  57822.5    355.0 12257.01  6707.44  0.99588
 4832837  4877.99 12229.28  6696.81  57822.5    355.0 12244.44  6702.34  0.99588
 4842308  4872.87 12216.68  6691.70  57822.5    355.0 12231.85  6697.23  0.99587
 4851779  4867.75 12204.05  6686.58  57822.5    355.0 12219.23  6692.12  0.99587
 4861250  4862.64 12191.41  6681.47  57822.5    355.0 12206.57  6687.02  0.99586
 4870721  4857.52 12178.73  6676.36  57822.5    355.0 12193.88  6681.89  0.99587
 4880192  4852.40 12166.03  6671.24  57822.5    355.0 12181.17  6676.76  0.99587
 4889663  4847.27 12153.29  6666.10  57822.5    355.0 12168.40  6671.62  0.99586
 4899135  4842.14 12140.54  6660.95  57822.5    355.0 12155.61  6666.46  0.99587
 4908606  4837.00 12127.74  6655.80  57822.5    355.0 12142.77  6661.30  0.99588
 4918077  4831.85 12114.90  6650.63  57822.5    355.0 12129.89  6656.12  0.99588
 4927548  4826.68 12102.05  6645.47  57822.5    355.0 12116.98  6650.93  0.99590
 4937019  4821.52 12089.15  6640.26  57822.5    355.0 12104.00  6645.69  0.99592
 4946490  4816.36 12076.22  6635.06  57822.5    355.0 12090.99  6640.46  0.99593
 4955962  4811.18 12063.24  6629.84  57822.5    355.0 12077.92  6635.21  0.99596
 4965433  4806.02 12050.23  6624.60  57822.5    355.0 12064.81  6629.94  0.99598
 4974904  4800.82 12037.17  6619.34  57822.5    355.0 12051.64  6624.66  0.99601
 4984375  4795.62 12024.08  6614.06  57822.5    355.0 12038.43  6619.31  0.99603
 4993846  4790.41 12010.95  6608.74  57822.5    355.0 12025.16  6613.95  0.99607
 5003317  4785.20 11997.76  6603.42  57822.5    355.0 12011.82  6608.57  0.99610
 5012788  4779.97 11984.51  6598.04  57822.5    355.0 11998.43  6603.14  0.99614
 5022260  4774.73 11971.24  6592.67  57822.5    355.0 11984.97  6597.71  0.99618
 5031731  4769.49 11957.90  6587.25  57822.5    355.0 11971.44  6592.22  0.99623
 5041202  4764.23 11944.51  6581.79  57822.5    355.0 11957.86  6586.70  0.99628
 5050673  4758.95 11931.06  6576.32  57822.5    355.0 11944.20  6581.14  0.99633
 5060144  4753.68 11917.57  6570.46  57822.5    355.0 11930.49  6575.21  0.99639
 5069615  4748.38 11904.03  6564.89  57822.5    355.0 11916.70  6569.54  0.99646
 5079087  4743.09 11890.42  6559.30  57822.5    355.0 11902.83  6563.87  0.99653
 5088558  4737.76 11876.76  6553.65  57822.5    355.0 11888.91  6558.11  0.99660
 5098029  4732.44 11863.05  6547.98  57822.5    355.0 11874.88  6552.34  0.99667
 5107500  4727.09 11849.27  6542.26  57822.5    355.0 11860.81  6546.51  0.99676
 5116971  4721.70 11835.43  6536.49  57822.5    355.0 11846.67  6540.63  0.99684
 5126442  4716.34 11821.52  6530.70  57822.5    355.0 11832.42  6534.72  0.99693
 5135913  4710.93 11807.57  6524.86  57822.5    355.0 11818.11  6528.75  0.99703
 5145385  4705.52 11793.55  6518.97  57822.5    355.0 11803.72  6522.72  0.99713
 5154856  4700.09 11779.46  6513.03  57822.5    355.0 11789.25  6516.63  0.99723
 5164327  4694.61 11765.31  6507.04  57822.5    355.0 11774.70  6510.50  0.99735
 5173798  4689.15 11751.12  6501.03  57822.5    355.0 11760.07  6504.35  0.99746
 5183269  4683.67 11736.89  6495.00  57822.5    355.0 11745.37  6498.12  0.99759
 5192740  4678.14 11722.65  6488.92  57822.5    355.0 11730.62  6491.88  0.99773
 5202212  4672.61 11708.36  6482.85  57822.5    355.0 11715.82  6485.59  0.99788
 5211683  4667.07 11694.07  6476.76  57822.5    355.0 11700.93  6479.29  0.99804
 5221154  4661.54 11679.80  6470.68  57822.5    355.0 11686.05  6472.99  0.99822
 5230625  4655.97 11665.54  6464.63  57822.5    355.0 11671.09  6466.66  0.99841
 5240096  4650.40 11651.31  6458.56  57822.5    355.0 11656.12  6460.34  0.99862
 5249567  4644.82 11637.10  6452.54  57822.5    355.0 11641.09  6454.01  0.99884
 5259038  4639.24 11622.93  6446.54  57822.5    355.0 11626.08  6447.70  0.99909
 5268510  4633.67 11608.81  6440.57  57822.5    355.0 11611.03  6441.39  0.99936
 5277981  4628.07 11594.77  6434.69  57822.5    355.0 11595.96  6435.11  0.99965
 5287452  4622.47 11580.78  6428.82  57822.5    355.0 11580.88  6428.85  0.99998
 5296923  4616.88 11566.91  6423.02  57822.5    355.0 11565.81  6422.61  1.00031
 5306394  4611.29 11553.12  6417.31  57822.5    355.0 11550.74  6416.43  1.00068
 5315865  4605.69 11539.40  6411.65  57822.5    355.0 11535.66  6410.27  1.00107
 5325337  4600.08 11525.82  6406.10  57822.5    355.0 11520.59  6404.17  1.00151
 5334808  4594.48 11512.36  6400.62  57822.5    355.0 11505.58  6398.11  1.00197
 5344279  4588.90 11499.02  6395.25  57822.5    355.0 11490.55  6392.11  1.00245
 5353750  4583.31 11485.82  6389.99  57822.5    355.0 11475.56  6386.17  1.00298
 5363221  4577.73 11472.77  6384.82  57822.5    355.0 11460.62  6380.32  1.00354
 5372692  4572.15 11459.86  6379.81  57822.5    355.0 11445.69  6374.52  1.00414
 5382163  4566.59 11447.12  6374.90  57822.5    355.0 11430.80  6368.82  1.00476
 5391635  4561.04 11434.54  6370.09  57822.5    355.0 11415.97  6363.17  1.00544
 5401106  4555.47 11422.07  6365.38  57822.5    355.0 11401.15  6357.58  1.00613
 5410577  4549.91 11409.68  6360.74  57822.5    355.0 11386.32  6352.05  1.00685
 5420048  4544.36 11397.32  6356.15  57822.5    355.0 11371.52  6346.53  1.00757
 5429519  4538.76 11384.98  6351.59  57822.5    355.0 11356.69  6341.04  1.00833
 5438990  4533.14 11372.64  6347.03  57822.5    355.0 11341.81  6335.56  1.00909
 5448462  4527.52 11360.25  6342.49  57822.5    355.0 11326.92  6330.05  1.00984
 5457933  4521.84 11347.76  6337.88  57822.5    355.0 11311.95  6324.53  1.01058
 5467404  4516.15 11335.16  6333.22  57822.5    355.0 11296.95  6318.98  1.01131
 5476875  4510.42 11322.42  6328.50  57822.5    355.0 11281.86  6313.35  1.01203
 5486346  4504.64 11309.50  6323.70  57822.5    355.0 11266.67  6307.69  1.01272
 5495817  4498.80 11296.38  6318.78  57822.5    355.0 11251.40  6301.98  1.01337
 5505288  4492.94 11283.02  6313.73  57822.5    355.0 11236.00  6296.15  1.01401
 5514760  4486.99 11269.39  6308.52  57822.5    355.0 11220.50  6290.23  1.01460
 5524231  4481.00 11255.47  6303.15  57822.5    355.0 11204.85  6284.19  1.01513
 5533702  4474.93 11241.22  6297.57  57822.5    355.0 11189.06  6278.05  1.01562
 5543173  4468.80 11226.60  6291.79  57822.5    355.0 11173.10  6271.75  1.01603
 5552644  4462.59 11211.60  6285.79  57822.5    355.0 11157.00  6265.33  1.01640
 5562115  4456.28 11196.18  6279.54  57822.5    355.0 11140.70  6258.75  1.01669
 5571587  4449.88 11180.33  6273.03  57822.5    355.0 11124.23  6252.00  1.01690
 5581058  4443.43 11164.00  6266.23  57822.5    355.0 11107.57  6245.07  1.01702
 5590529  4436.85 11147.22  6259.19  57822.5    355.0 11090.72  6237.98  1.01707
 5600000  4430.18 11130.08  6251.91  57822.5    355.0 11073.73  6230.75  1.01706
 5600000  4430.17 11130.08  6251.91  57822.5    355.0 11073.73  6230.75  1.01706
 5607562  4424.78 11111.94  6231.10  57822.5    355.0 11055.88  6210.09  1.01699
 5615125  4419.32 11093.36  6211.11  57822.5    355.0 11037.68  6190.26  1.01690
 5622688  4413.84 11074.04  6191.31  57822.5    355.0 11018.86  6170.69  1.01678
 5630250  4408.31 11054.69  6171.49  57822.5    355.0 11000.08  6151.12  1.01663
 5637812  4402.73 11034.18  6151.75  57822.5    355.0 10980.21  6131.63  1.01646
 5645375  4397.11 11013.68  6132.02  57822.5    355.0 10960.38  6112.17  1.01629
 5652938  4391.46 10991.71  6111.05  57822.5    355.0 10939.11  6091.50  1.01610
 5660500  4385.75 10969.90  6090.22  57822.5    355.0 10918.03  6070.97  1.01591
 5668062  4380.02 10948.28  6069.55  57822.5    355.0 10897.14  6050.60  1.01572
 5675625  4374.24 10926.88  6049.04  57822.5    355.0 10876.42  6030.37  1.01553
 5683188  4368.45 10905.73  6028.71  57822.5    355.0 10855.91  6010.29  1.01536
 5690750  4362.63 10884.86  6008.63  57822.5    355.0 10835.66  5990.46  1.01520
 5698312  4356.77 10864.30  5988.77  57822.5    355.0 10815.62  5970.83  1.01508
 5705875  4350.92 10844.06  5969.10  57822.5    355.0 10795.84  5951.36  1.01494
 5713438  4345.05 10824.16  5949.70  57822.5    355.0 10776.28  5932.11  1.01487
 5721000  4339.16 10804.61  5930.51  57822.5    355.0 10756.96  5913.03  1.01483
 5721000  4046.95 10314.89  5555.24    943.0    165.0 10269.41  5538.85  1.01483
 5724572  4042.47 10298.01  5546.34    943.0    165.0 10252.63  5530.00  1.01482
 5728143  4038.02 10281.17  5537.48    943.0    165.0 10235.88  5521.15  1.01483
 5731714  4033.58 10264.42  5528.67    943.0    165.0 10219.16  5512.35  1.01483
 5735286  4029.12 10247.72  5519.90    943.0    165.0 10202.47  5503.59  1.01485
 5738857  4024.71 10231.09  5511.18    943.0    165.0 10185.81  5494.87  1.01488
 5742428  4020.28 10214.55  5502.53    943.0    165.0 10169.22  5486.17  1.01493
 5746000  4015.88 10198.05  5493.92    943.0    165.0 10152.62  5477.54  1.01498
 5749572  4011.48 10181.65  5485.35    943.0    165.0 10136.09  5468.93  1.01504
 5753143  4007.09 10165.33  5476.85    943.0    165.0 10119.60  5460.36  1.01513
 5756714  4002.73 10149.07  5468.40    943.0    165.0 10103.15  5451.85  1.01522
 5760286  3998.35 10132.88  5459.99    943.0    165.0 10086.72  5443.36  1.01533
 5763857  3994.02 10116.79  5451.62    943.0    165.0 10070.35  5434.89  1.01545
 5767428  3989.68 10100.73  5443.33    943.0    165.0 10054.02  5426.47  1.01556
 5771000  3985.35 10084.71  5435.05    943.0    165.0 10037.72  5418.10  1.01567
 5777334  3977.67 10056.43  5420.46    943.0    165.0 10008.86  5403.29  1.01591
 5783666  3970.04 10028.38  5406.07    943.0    165.0  9980.23  5388.70  1.01615
 5790000  3962.43 10000.55  5391.88    943.0    165.0  9951.85  5374.31  1.01639
 5796334  3954.81  9972.88  5377.91    943.0    165.0  9923.68  5360.17  1.01661
 5802666  3947.24  9945.40  5364.12    943.0    165.0  9895.72  5346.20  1.01682
 5809000  3939.66  9918.04  5350.52    943.0    165.0  9868.01  5332.47  1.01698
 5815334  3932.10  9890.85  5337.09    943.0    165.0  9840.55  5318.91  1.01712
 5821666  3924.54  9863.75  5323.84    943.0    165.0  9813.30  5305.62  1.01722
 5828000  3916.98  9836.71  5310.74    943.0    165.0  9786.28  5292.53  1.01727
 5834334  3909.38  9809.76  5297.80    943.0    165.0  9759.52  5279.63  1.01725
 5840666  3901.81  9782.85  5284.99    943.0    165.0  9733.00  5266.96  1.01714
 5847000  3894.24  9755.96  5272.34    943.0    165.0  9706.72  5254.55  1.01700
 5853334  3886.64  9729.09  5259.83    943.0    165.0  9680.69  5242.32  1.01674
 5859666  3879.03  9702.18  5247.43    943.0    165.0  9654.92  5230.33  1.01639
 5866000  3871.40  9675.22  5235.13    943.0    165.0  9629.39  5218.52  1.01594
 5872334  3863.74  9648.17  5222.88    943.0    165.0  9604.05  5206.90  1.01537
 5878666  3856.08  9621.01  5210.72    943.0    165.0  9578.92  5195.47  1.01470
 5885000  3848.36  9593.66  5198.54    943.0    165.0  9553.98  5184.16  1.01391
 5891334  3840.60  9566.00  5186.27    943.0    165.0  9529.08  5172.88  1.01294
 5897666  3832.84  9537.96  5173.85    943.0    165.0  9504.22  5161.58  1.01187
 5904000  3825.02  9509.48  5161.18    943.0    165.0  9479.31  5150.21  1.01064
 5910334  3817.16  9480.51  5148.21    943.0    165.0  9454.28  5138.67  1.00926
 5916666  3809.23  9451.18  5134.94    943.0    165.0  9429.02  5126.86  1.00776
 5923000  3801.30  9421.17  5121.17    943.0    165.0  9403.50  5114.72  1.00616
 5929334  3793.27  9390.44  5106.91    943.0    165.0  9377.65  5102.23  1.00451
 5935666  3785.20  9358.96  5092.04    943.0    165.0  9351.39  5089.26  1.00279
 5942000  3777.02  9326.75  5076.53    943.0    165.0  9324.65  5075.75  1.00101
 5948334  3768.80  9293.72  5060.33    943.0    165.0  9297.32  5061.64  0.99917
 5954666  3760.50  9259.93  5043.35    943.0    165.0  9269.35  5046.79  0.99731
 5961000  3752.14  9225.29  5025.51    943.0    165.0  9240.63  5031.14  0.99543
 5961000  3638.72  8940.78  4813.03    943.0    165.0  8955.65  4818.40  0.99543
